Departure Time,Arrival Time,Departure Airport,Arrival Airport,Flight Type,Duration,Airline,Price €,Class Info,Flight URL
11:25,17:45,CMN,LON,1 escaleLIS,6h 20min,"TAP AIR PORTUGAL, Lufthansa",230.0,"Discount, Economy LighteDreams",https://www.kayak.fr/s/clickthrough.jsp?ctyp=SponsoredResultAdBooking&ptyp=F&orig=F..RP..M1&plid=5267337&pid=eDreamsBrandedBrand_FSR_fr_FR&prv=eDreamsBrandedBrand_FSR_fr_FR&srch=XlHiK4wL1b&ploc=fr_FR&atype=SponsoredResult&prc=230.00&cpnid=7091703&xpExt=&aidExt=&lid=eDreamsBrandedBrand_FSR_fr_FR-XlHiK4wL1b&qorig=Airport:CMN&octid=&qdest=Airport:LON&qstart=1714104000000&qend=1714363200000&qtravelers=1&qrooms=0&qow=false&qfcc=e&qdctid=28501&qdac=LON&qshour=-1&qehour=-1&qns=false&qnearby=0&qnearbyo=false&qnearbyd=false&pj=01vTsbtKLSPvRAoJ4TTJyg%3D%3D&ah=t5ZHTBto01g6N_FvxOx38MRl9E7gb1XRKzB_1Xy$xO0&resid=67cade6b18c5b6568ce0e8552cd31a94&bookid=F-7719191937000318649E0ed10f2572b&seekProv=EDREAMSAIR&trueProv=EDREAMSAIR&fid=&rank=1&stid=&qadults=1&qchild=0&_sid_=R-5zlPAeFX615CYLhsjrW3w-RHLYd_SRlFbtd0JppUJoHvBVu4DUAb3EEfadizaaD&btype=DgqbZHoRrmSpOXmNAG7plg%3D%3D&bkey=tEd1LeB84CM%3D&abv=vEvlAK2E3og%3D&payment=0.00:EUR:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M0
12:30,15:40,CMN,LON,direct,3h 10min,Royal Air Maroc,322.0,Économique,https://www.kayak.fr/book/flight?code=XlHiK4wL1b.tYUOhBwwtNbTYwQ_VUUUMA.34805.41fdcfd899c4f8fcc3bbf58d558cb55e&h=a75fe2709fc7&sub=F6494337134712288613E00bdfadc699&payment=0.00:EUR:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M1
11:25,22:05,CMN,LON,1 escaleLIS,10h 40min,TAP AIR PORTUGAL,186.0,Discount,https://www.kayak.fr/book/flight?code=XlHiK4wL1b.e60g2LFm7BOKtDGeeN0IhQ.20099.99f258bcf9adf8d0b7fd4b51f148d507&h=05419fc2b982&sub=F-2972453704789594260E08db55dc592&payment=0.00:EUR:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M2
13:40,16:50,CMN,LON,direct,3h 10min,Royal Air Maroc,322.0,Économique,https://www.kayak.fr/book/flight?code=XlHiK4wL1b.tYUOhBwwtNbTYwQ_VUUUMA.34805.3d93e89699d4ba8e77f22b1e3eb62612&h=606bed1dd61c&sub=F3253768959348972738E00bdfadc699&payment=0.00:EUR:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M4
13:40,16:50,CMN,LON,direct,3h 10min,Royal Air Maroc,355.0,Économique,https://www.kayak.fr/book/flight?code=XlHiK4wL1b.tYUOhBwwtNbTYwQ_VUUUMA.38371.24e3c6bda87acce9161c82f350771b84&h=f747ccfd1821&sub=F3253768963114192105E00bdfadc699&payment=0.00:EUR:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M5
12:30,15:40,CMN,LON,direct,3h 10min,Royal Air Maroc,356.0,Économique,https://www.kayak.fr/book/flight?code=XlHiK4wL1b.tYUOhBwwtNbTYwQ_VUUUMA.38479.821241a75b6d3fb3bea15f657ce21058&h=30f0bf676b3e&sub=F3253768962097911442E00bdfadc699&payment=0.00:EUR:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M6
11:25,17:45,CMN,LON,1 escaleLIS,6h 20min,"TAP AIR PORTUGAL, Royal Air Maroc",257.0,Discount,https://www.kayak.fr/book/flight?code=XlHiK4wL1b.e60g2LFm7BOKtDGeeN0IhQ.27773.c8b6fb15addadbbd165c09557c0a1517&h=6aaceddb9a5b&sub=F-2972453706245763297E090c02f71ec&payment=0.00:EUR:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M7
11:25,17:45,CMN,LON,1 escaleLIS,6h 20min,"TAP AIR PORTUGAL, Lufthansa",230.0,"Discount, Economy Light",https://www.kayak.fr/book/flight?code=XlHiK4wL1b.6We7wBYoN-cNUvH8T-y68A.24857.67cade6b18c5b6568ce0e8552cd31a94&h=60f4a7e26a2f&sub=F-7719191937000318649E0ed10f2572b&payment=0.00:EUR:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M8
11:25,17:45,CMN,LON,1 escaleLIS,6h 20min,"TAP AIR PORTUGAL, Lufthansa",232.0,"Discount, Economy Light",https://www.kayak.fr/book/flight?code=XlHiK4wL1b.6We7wBYoN-cNUvH8T-y68A.25073.1ad72c1dc24513561c776b7b48bbf5fa&h=2182ed8afd90&sub=F-7719191939286022716E0ed10f2572b&payment=0.00:EUR:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M9
11:25,17:45,CMN,LON,1 escaleLIS,6h 20min,Plusieurs compagnies,231.0,"Discount, Économique standard",https://www.kayak.fr/book/flight?code=XlHiK4wL1b.ZpbE3-UY8hoNUvH8T-y68A.24945.1e54687c69eab429f3f27a986bd5e97f&h=ea26df875b06&sub=F5141143230786396140E0775d22c75e&payment=0.00:EUR:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M11
11:25,17:45,CMN,LON,1 escaleLIS,6h 20min,"TAP AIR PORTUGAL, British Airways",248.0,"Discount, Économique standard",https://www.kayak.fr/book/flight?code=XlHiK4wL1b.ZpbE3-UY8hoNUvH8T-y68A.26782.3f1137a036d6cfcf09d7adebb9bcf161&h=64fa41e45676&sub=F3485278211601833295E05fd396af12&payment=0.00:EUR:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M12
11:25,17:45,CMN,LON,1 escaleLIS,6h 20min,"TAP AIR PORTUGAL, Iberia",249.0,"Discount, Basic",https://www.kayak.fr/book/flight?code=XlHiK4wL1b.6We7wBYoN-cNUvH8T-y68A.26911.05a9d8d967f1f03cc7a96f7dbdf29210&h=58a7bd8510d7&sub=F-7719191937246439625E0131e0121a0&payment=0.00:EUR:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M13
11:25,17:45,CMN,LON,1 escaleLIS,6h 20min,"TAP AIR PORTUGAL, British Airways",248.0,"Discount, Économique standard",https://www.kayak.fr/book/flight?code=XlHiK4wL1b.ZpbE3-UY8hoNUvH8T-y68A.26782.bf79dcb15cf8427f39f3d874bf445bad&h=115fadba36ca&sub=F3485278213909266644E05fd396af12&payment=0.00:EUR:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M14
11:25,17:45,CMN,LON,1 escaleLIS,6h 20min,"TAP AIR PORTUGAL, Royal Air Maroc",290.0,Discount,https://www.kayak.fr/book/flight?code=XlHiK4wL1b.e60g2LFm7BOKtDGeeN0IhQ.31340.0c0140abae4f54125f537652d6ba0ad8&h=1b01d0305023&sub=F-2972453707444826734E090c02f71ec&payment=0.00:EUR:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M15
11:25,18:50,CMN,LON,1 escaleLIS,7h 25min,"TAP AIR PORTUGAL, Royal Air Maroc",275.0,Discount,https://www.kayak.fr/book/flight?code=XlHiK4wL1b.e60g2LFm7BOKtDGeeN0IhQ.29719.16a14de4c0c9897dd4e59c84dcbaa305&h=14120dec15fd&sub=F-2972453705197332781E090c02f71ec&payment=0.00:EUR:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M16
11:25,17:45,CMN,LON,1 escaleLIS,6h 20min,Plusieurs compagnies,248.0,"Discount, Économique standard",https://www.kayak.fr/book/flight?code=XlHiK4wL1b.ZpbE3-UY8hoNUvH8T-y68A.26782.743b15cfaa91e1a5e41d56b398ceca7e&h=8555a9d01dfc&sub=F3485278212650840676E05fd396af12&payment=0.00:EUR:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M18
11:25,17:45,CMN,LON,1 escaleLIS,6h 20min,"TAP AIR PORTUGAL, Iberia",259.0,"Discount, Basic",https://www.kayak.fr/book/flight?code=XlHiK4wL1b.6We7wBYoN-cNUvH8T-y68A.27992.2a14eb7b024d6aa18cbeede25f5d084b&h=326aa3f975ca&sub=F-7719191936888289286E0131e0121a0&payment=0.00:EUR:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M19
13:45,20:30+2,CMN,SYD,"3 escalesAMS, CPH, ...",45h 45min,Plusieurs compagnies,1763.0,Go LighteDreams,https://www.kayak.fr/s/clickthrough.jsp?ctyp=SponsoredResultAdBooking&ptyp=F&orig=F..RP..M1&plid=5267337&pid=eDreamsBrandedBrand_FSR_fr_FR&prv=eDreamsBrandedBrand_FSR_fr_FR&srch=XlECRoIczn&ploc=fr_FR&atype=SponsoredResult&prc=1763.00&cpnid=7091703&xpExt=&aidExt=&lid=eDreamsBrandedBrand_FSR_fr_FR-XlECRoIczn&qorig=Airport:CMN&octid=&qdest=Airport:SYD&qstart=1714104000000&qend=1714363200000&qtravelers=1&qrooms=0&qow=false&qfcc=e&qdctid=2258&qdac=SYD&qshour=-1&qehour=-1&qns=false&qnearby=0&qnearbyo=false&qnearbyd=false&pj=01vTsbtKLSPvRAoJ4TTJyg%3D%3D&ah=etwfEn0sRFOR3OuYuUGK92QlGM_wmmjtoVBZceaDaqw&resid=5616fc98ecb78c853d1cadf6bbcbcc19&bookid=F6315465952978495711E0f07d881582&seekProv=EDREAMSAIR&trueProv=EDREAMSAIR&fid=&rank=1&stid=&qadults=1&qchild=0&_sid_=R-5zlPAeFX615CYLhsjrW3w-RHLYd_SRlFbtd0JppUJoHvBVu4DUAb3EEfadizaaD&btype=DgqbZHoRrmSpOXmNAG7plg%3D%3D&bkey=tEd1LeB84CM%3D&abv=vEvlAK2E3og%3D&payment=0.00:EUR:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M0
20:50,17:10+2,CMN,SYD,1 escaleDOH,35h 20min,Qatar Airways,2090.0,Economy Classic,https://www.kayak.fr/book/flight?code=XlECRoIczn.hVPlmUai5GwDzQq2dWkU9A.225897.965b7aac0a9cea082e80eedf9523c934&h=e480f374660d&sub=F5540520756530284928E076caac3dd3&payment=0.00:EUR:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M1
12:35,06:10+2,CMN,SYD,"2 escalesFCO, AUH",32h 35min,ITA Airways,1544.0,Économique,https://www.kayak.fr/book/flight?code=XlECRoIczn.tYUOhBwwtNbTYwQ_VUUUMA.166887.2a561b1720f163e477c13fba5a15b8f9&h=8ba92d69baa2&sub=F5165836146270558689E0c84400a9c1&payment=0.00:EUR:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M2
09:15,18:10+1,CMN,SYD,1 escaleAUH,23h 55min,"Etihad Airways, Emirates",2728.0,"Promotion Economy, Eco Special",https://www.kayak.fr/book/flight?code=XlECRoIczn.hVPlmUai5GwDzQq2dWkU9A.294857.ec8301dad1d87b5ef05323c7311d7702&h=30ad8c48da10&sub=F-6706559782562327868E08900098ae3&payment=0.00:EUR:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M4
20:50,17:10+2,CMN,SYD,1 escaleDOH,35h 20min,Qatar Airways,1892.0,Economy Classic,https://www.kayak.fr/book/flight?code=XlECRoIczn.tYUOhBwwtNbTYwQ_VUUUMA.204501.a520d4cd9f9af50a21429938de5ca33f&h=5e3bc7f6ea53&sub=F5165836145965304832E0def35cc157&payment=0.00:EUR:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M6
09:15,18:10+1,CMN,SYD,1 escaleAUH,23h 55min,"Etihad Airways, Qantas Airways",2734.0,Promotion Economy,https://www.kayak.fr/book/flight?code=XlECRoIczn.hVPlmUai5GwDzQq2dWkU9A.295505.34961708dab4dfd195a95aeaae41dd9d&h=a48dba5f618e&sub=F-6706559779740720575E02f8792184b&payment=0.00:EUR:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M7
20:50,17:10+2,CMN,SYD,1 escaleDOH,35h 20min,Qatar Airways,1846.0,Economy Classic,https://www.kayak.fr/book/flight?code=XlECRoIczn.7e2QikHpsTMDzQq2dWkU9A.199528.ff20171652eab4851b58fea937f43c5b&h=e5e4eafca791&sub=F5623651612084687865E0df89ee322d&payment=0.00:EUR:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M8
09:15,18:10+1,CMN,SYD,1 escaleAUH,23h 55min,Plusieurs compagnies,2789.0,"Economy Choice, Economy Saver",https://www.kayak.fr/book/flight?code=XlECRoIczn.ZpbE3-UY8hoNUvH8T-y68A.301433.b66fca4fe6e45d05bb2a59ee18d6ec2b&h=d892565b5867&sub=F2100463346069626442E09a52d6f93d&payment=0.00:EUR:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M9
14:10,17:10+2,CMN,SYD,1 escaleDOH,42h 00min,Qatar Airways,2090.0,Economy Classic,https://www.kayak.fr/book/flight?code=XlECRoIczn.hVPlmUai5GwDzQq2dWkU9A.225897.3c41530533eacf4b4baa12a939fca9fb&h=1e2231f0c78c&sub=F5540520752850431638E076caac3dd3&payment=0.00:EUR:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M10
15:55,05:10+2,CMN,SYD,"2 escalesCDG, SIN",28h 15min,"Air France, Emirates",2437.0,"Light, Eco Special",https://www.kayak.fr/book/flight?code=XlECRoIczn.hVPlmUai5GwDzQq2dWkU9A.263403.4c62aef3477af77473e4eb87790e9e20&h=b4c025184620&sub=F-3032413487892907252E0b87003480b&payment=0.00:EUR:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M11
20:50,17:10+2,CMN,SYD,1 escaleDOH,35h 20min,Qatar Airways,2183.0,Economy Classic,https://www.kayak.fr/book/flight?code=XlECRoIczn.hVPlmUai5GwDzQq2dWkU9A.235949.fd60ad131e4618cf7ffa3bb8e0536111&h=7ab8a525818b&sub=F5540520756550305957E01e4b4987d8&payment=0.00:EUR:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M12
15:55,05:10+2,CMN,SYD,"2 escalesCDG, SIN",28h 15min,"Air France, Qantas Airways",2447.0,"Light, Promotion Economy",https://www.kayak.fr/book/flight?code=XlECRoIczn.hVPlmUai5GwDzQq2dWkU9A.264484.9b19e0c8645f1e5813472477b5eb3b23&h=0e36c3ac048a&sub=F-3032413490312311928E000e73ea9a9&payment=0.00:EUR:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M13
14:10,12:20+2,CMN,SYD,"2 escalesDOH, PER",37h 10min,Qatar Airways,1930.0,Economy Classic,https://www.kayak.fr/book/flight?code=XlECRoIczn.tYUOhBwwtNbTYwQ_VUUUMA.208609.f5962e9eded245b3c1b5c2307026329f&h=69ca26926180&sub=F5165836144460571639E0e7bdd59812&payment=0.00:EUR:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M15
20:50,17:10+2,CMN,SYD,1 escaleDOH,35h 20min,"Qatar Airways, Qantas Airways",2479.0,"Economy Classic, Promotion Economy",https://www.kayak.fr/book/flight?code=XlECRoIczn.hVPlmUai5GwDzQq2dWkU9A.267943.16f17296bcc0b943e8a3a380cbfb23b6&h=1c820ed66726&sub=F-3032413488928546790E0ca6a98ab65&payment=0.00:EUR:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M16
20:50,17:10+2,CMN,SYD,1 escaleDOH,35h 20min,Qatar Airways,2195.0,Economy Classic,https://www.kayak.fr/book/flight?code=XlECRoIczn.hVPlmUai5GwDzQq2dWkU9A.237246.bddb420df7f3576f27c689a7df66911a&h=73a14afd46ca&sub=F5540520753452361844E01e4b4987d8&payment=0.00:EUR:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M17
20:50,17:10+2,CMN,SYD,1 escaleDOH,35h 20min,"Qatar Airways, Emirates",2480.0,"Economy Classic, Eco Special",https://www.kayak.fr/book/flight?code=XlECRoIczn.hVPlmUai5GwDzQq2dWkU9A.268051.521adc65ce82e054a62090ca46de8cf6&h=c6becd9c51e4&sub=F-3032413490257150998E0bb8f8b53e0&payment=0.00:EUR:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M18
20:50,17:10+2,CMN,SYD,1 escaleDOH,35h 20min,Qatar Airways,2155.0,Economy Classic,https://www.kayak.fr/book/flight?code=XlECRoIczn.sllMEsWXLTzBDARZyLA7ng.232844.038d476e3d30f62f62ab8723dfc8f039&h=365c68e39d82&sub=F171419803515166866E070b08b51b9&payment=0.00:EUR:VA_D:Visa%20Debit:true&pageOrigin=F..RP.FE.M19
